"""","011 耕種農業","012 畜産","013 農業サービス","015 林業","017 漁業","061 金属鉱物","062 石炭・原油・天然ガス","063 非金属鉱物","111 食料品","112 飲料","113 飼料・有機質肥料（別掲を除く。）","114 たばこ","151 繊維工業製品","152 衣服・その他の繊維既製品","161 木材・木製品","162 家具・装備品","163 パルプ・紙・板紙・加工紙","164 紙加工品","191 印刷・製版・製本","201 化学肥料","202 無機化学工業製品","203 石油化学基礎製品","204 有機化学工業製品（石油化学基礎製品を除く。）","205 合成樹脂","206 化学繊維","207 医薬品","208 化学最終製品（医薬品を除く。）","211 石油製品","212 石炭製品","221 プラスチック製品","222 ゴム製品","231 なめし革・毛皮・同製品","251 ガラス・ガラス製品","252 セメント・セメント製品","253 陶磁器","259 その他の窯業・土石製品","261 銑鉄・粗鋼","262 鋼材","263 鋳鍛造品","269 その他の鉄鋼製品","271 非鉄金属製錬・精製","272 非鉄金属加工製品","281 建設・建築用金属製品","289 その他の金属製品","291 はん用機械","301 生産用機械","311 業務用機械","321 電子デバイス","329 その他の電子部品","331 産業用電気機器","332 民生用電気機器","333 電子応用装置・電気計測器","339 その他の電気機械","341 通信機械・同関連機器","342 電子計算機・同附属装置","351 乗用車","352 その他の自動車","353 自動車部品・同附属品","354 船舶・同修理","359 その他の輸送機械・同修理","391 その他の製造工業製品","392 再生資源回収・加工処理","411 建築","412 建設補修","413 公共事業","419 その他の土木建設","461 電力","462 ガス・熱供給","471 水道","481 廃棄物処理","511 商業","531 金融・保険","551 不動産仲介及び賃貸","552 住宅賃貸料","553 住宅賃貸料（帰属家賃）","571 鉄道輸送","572 道路輸送（自家輸送を除く。）","573 自家輸送","574 水運","575 航空輸送","576 貨物利用運送","577 倉庫","578 運輸附帯サービス","579 郵便・信書便","591 通信","592 放送","593 情報サービス","594 インターネット附随サービス","595 映像・音声・文字情報制作","611 公務","631 教育","632 研究","641 医療","642 保健衛生","643 社会保険・社会福祉","644 介護","659 その他の非営利団体サービス","661 物品賃貸サービス","662 広告","663 自動車整備・機械修理","669 その他の対事業所サービス","671 宿泊業","672 飲食サービス","673 洗濯・理容・美容・浴場業","674 娯楽サービス","679 その他の対個人サービス","681 事務用品","691 分類不明","700 内生部門計"
"113 飼料・有機質肥料（別掲を除く。）","0.005072039684530279","0.4061841180604357","0.016044708851631513","0.0","0.04145936981757877","0.0","0.0","0.0","0.0","0.0","0.0071633237822349575","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00003510447090541451","0.0","0.0","0.0","0.0","0.0","0.000041020255802315186","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0003291884572862449","0.0033011585434736222","0.000012642504733037709","0.0","0.000069091311076719","0.000010963469718896637","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0009148486980999296","0.0","0.0","0.0","0.000540988114791667"
"114 たばこ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"151 繊維工業製品","0.000027868349915001534","0.0","0.0","0.0029077817779008587","0.011194029850746268","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.20719368611722086","0.2531667839549613","0.00028711911854430606","0.005232416646385982","0.00010678056593699947","0.003660202130565419","0.0004510599909788002","0.0011723329425556857","0.0","0.0","0.0","0.0","0.0","0.0","0.00002541199191898657","0.0","0.0","0.0006262368177149872","0.013113622638253818","0.022199798183652877","0.0","0.0","0.0","0.0015200648561005268","0.0","0.0","0.0","0.0","0.0","0.0008433876068876655","0.000028863360849737343","0.00017779042065213527","0.00009965208424500548","0.00007715057220007715","0.0","0.0","0.00008068420203324189","0.0","0.002588159171789065","0.0","0.0008203213396696085","0.0","0.0","0.0","0.0","0.000531632110579479","0.0028376844494892167","0.0","0.003166819899887629","0.0","0.0003503561954653898","0.0021609692176831653","0.00009829251853516064","0.00003778075825981828","0.0","0.0","0.00007492133260076919","0.000039783577339274344","0.000272784701085396","0.000004830427830992991","0.0","0.0","0.0","0.00031969309462915604","0.0000554409775353159","0.000013409319477036541","0.0023600913185660515","0.0","0.0009528346831824678","0.0002621231979030144","0.00027906111438405013","0.0","0.0","0.0","0.00039083873993590244","0.0","0.00009586808551433228","0.00006345454473347108","0.0","0.0","0.00006321252366518854","0.002130283664087902","0.000055273048861375196","0.00006578081831337982","0.0001288639036098001","0.00012076808502073185","0.0","0.000013550869965851808","0.00038591609371667665","0.0005697131713302803","0.0","0.00010298661174047374","0.0020056298381421534","0.00046486592288119005","0.013884223491210391","0.007084437276811427","0.00215985406435764"
"152 衣服・その他の繊維既製品","0.005211381434105287","0.0008784258608573436","0.0016224986479177934","0.00013846579894765993","0.006840796019900498","0.0","0.0","0.004690831556503198","0.0012505634806380783","0.0010105384726432798","0.0","0.0","0.0029499288394358907","0.012227304714989444","0.0019021641603560277","0.0017644195668045754","0.0005339028296849973","0.0015842665938268232","0.00036084799278304015","0.0023446658851113715","0.00040319329086364","0.00008237232289950576","0.00041995044584739003","0.0007168458781362007","0.0","0.0009432973482863432","0.0007157711057181217","0.000008314901967305805","0.00014675080379417533","0.0002755441997945943","0.001466655163488914","0.0020181634712411706","0.0","0.0010526741973359245","0.0","0.001722740170247264","0.000046890503172611446","0.00031487173776560104","0.0013531799729364006","0.0004060455673358899","0.0","0.0005154035375424623","0.0010390809905905444","0.0007822778508693952","0.0013951291794300766","0.0009000900090009","0.0008879680331508066","0.007633587786259542","0.003469420687429401","0.002379819133745835","0.005823358136525397","0.000984251968503937","0.0011597646526363432","0.002403846153846154","0.0","0.0","0.0","0.0002658160552897395","0.0008107669855683476","0.0012903225806451613","0.003728675043416079","0.0013282732447817836","0.003092032455218361","0.0016552104646083818","0.0010671759155246013","0.0011712035060543666","0.00005672181918218481","0.0003042816778961095","0.000649318215873333","0.002068746021642266","0.0037697615082327653","0.0015650586172417291","0.00019043002562149435","0.000010020240886590914","0.0","0.0013427109974424552","0.0012086133102698867","0.00030841434797184043","0.002468069352748812","0.001483679525222552","0.0004764173415912339","0.0006989951944080385","0.0017053734767914174","0.0018629979936944684","0.0004116754383132608","0.000669904538603249","0.0010161807238333463","0.0009807126511932004","0.0018214936247723133","0.003926249955383523","0.00014906647122395994","0.0009162911546523742","0.0026802110034039946","0.006502971185110438","0.0060938536369666155","0.0032451870367934043","0.022535075143763794","0.002616641842115857","0.0004463289444320464","0.0008943574177462193","0.0023662749956838334","0.008107456668930911","0.0006131811231055731","0.005217988328184002","0.003518648838845883","0.00594539048737522","0.0021274213413951405","0.003283031908766271","0.0016375819525272"
"161 木材・木製品","0.0002415256992633466","0.0007027406886858749","0.0","0.004015508169482138","0.0017274737423991155","0.0","0.0","0.0008528784648187633","0.0006180110224083526","0.00007218131947451999","0.008595988538681949","0.0","0.00010350627506792599","0.00026389866291344125","0.16405268635825287","0.15885860306643954","0.0","0.0002731494127287626","0.0","0.0","0.0","0.0","0.000181978526533869","0.0","0.0","0.0","0.00014823661952742165","0.0","0.0","0.00012524736354299743","0.0000862738331464067","0.0","0.0","0.00024292481476982875","0.0","0.0024321037697608433","0.0","0.00001535959696417566","0.0","0.00004511617414843221","0.0","0.0020381867166451915","0.00037522369104658546","0.0008889521032606763","0.00041160643492502266","0.00014144271570014144","0.00022199200828770165","0.0","0.00016136840406648378","0.00015865460891638903","0.00032351989647363315","0.0","0.0001414347137361394","0.0","0.0","0.0","0.0","0.0002658160552897395","0.00170261066969353","0.001935483870967742","0.030033711308611707","0.0","0.05863739246011222","0.01342559599071243","0.0016218265558301506","0.003589172034682736","0.0003516752789295458","0.0","0.0","0.0","0.000545569402170792","0.00007728684529588786","0.0","0.0","0.000003377397107597117","0.0","0.0","0.0","0.00016967976800148085","0.0","0.0","0.00043687199650502403","0.004278937087222102","0.0","0.000032288269671628296","0.00016747613465081226","0.0","0.0","0.00019173617102866456","0.00001586363618336777","0.00003105551483832499","0.00007531160175224993","0.0","0.0002242403856934634","0.000027636524430687598","0.000021926939437793273","0.00009664792770735008","0.00004025602834024395","0.0","0.00006775434982925904","0.00024373648024211158","0.00021912045051164625","0.0007418734575845206","0.0002746309646412633","0.0005981703026038002","0.000733998825601879","0.0","0.0019774987520638945","0.002831854199877895"
"162 家具・装備品","0.0","0.0","0.0","0.0","0.0003454947484798231","0.0","0.0","0.001279317697228145","0.00034899445971295204","0.00073985852461383","0.0","0.0","0.0009315564756113339","0.0007477128782547502","0.00021533933890822954","0.02159892917984911","0.0005339028296849973","0.0007101884730947828","0.00027063599458728013","0.0","0.0009676638980727361","0.00010590727229936456","0.0006859190615507371","0.0007168458781362007","0.0","0.0013625406141913846","0.0005548284902312068","0.000004157450983652902","0.00008004589297864109","0.0008266325993837829","0.0009490121646104736","0.0","0.0","0.0004048746912830479","0.0","0.0016214025131738954","0.00006939794469546493","0.0001900750124316738","0.0006765899864682003","0.0","0.0","0.00021084690172191637","0.0002020435259481614","0.00021334850478256233","0.0004419353301300243","0.0006172045776006172","0.0002959893443836022","0.0","0.0009682104243989027","0.0007932730445819451","0.0012940795858945326","0.000984251968503937","0.0007920343969223807","0.0008012820512820513","0.0","0.0","0.0","0.0002658160552897395","0.003891681530728069","0.0006451612903225806","0.0061804065788129536","0.0001265022137887413","0.011467213889676727","0.020805075978758133","0.00004914625926758032","0.00009445189564954568","0.0006806618301862178","0.0003477504890241252","0.0021227710903551273","0.003182686187141948","0.001123955008983436","0.0022413185135807478","0.0002596773076656741","0.001032084811318864","0.00020939862067102127","0.00031969309462915604","0.0003991750382542745","0.0","0.0009872277410995249","0.000741839762611276","0.0004764173415912339","0.00218435998252512","0.0023875228675079843","0.00028661507595299513","0.002381259888282587","0.000669904538603249","0.0034393809114359416","0.002942137953579601","0.0019173617102866455","0.001031136351918905","0.0014099203736599546","0.0026233541277033727","0.0020164795049195145","0.0005606009642336585","0.00782113641388459","0.003321931324825681","0.012660878529662859","0.0013284489352280505","0.0004463289444320464","0.00021681391945362893","0.0017975565417855729","0.003089598352214212","0.002664688337446441","0.0008925506350841057","0.005260380014074595","0.00362106087296927","0.0","0.0023614790922704756","0.0014670887284716444"
"163 パルプ・紙・板紙・加工紙","0.0002786834991500153","0.0","0.0001802776275464215","0.0","0.00013819789939192924","0.0","0.0","0.0","0.00010179005074961102","0.000018045329868629998","0.0","0.0","0.000724543925475482","0.002551020408163265","0.008290564547966837","0.030542711121927475","0.5064602242391885","0.3803332422835291","0.1449706811005864","0.0","0.001895008467059108","0.0","0.0","0.0035842293906810036","0.0","0.002096216329525207","0.00202448868954593","0.0","0.0","0.004058014578793116","0.003968596324734708","0.0010090817356205853","0.018867924528301886","0.0","0.0","0.0011147142278070531","0.0","0.000047998740513048935","0.0","0.00009023234829686443","0.0","0.0018039123813986177","0.000057726721699474687","0.00042669700956512465","0.0013474694869650742","0.00016715957310016715","0.00022199200828770165","0.0","0.004195578505728578","0.0017452006980802793","0.0019411193788417987","0.0","0.0033378592441728897","0.002403846153846154","0.0","0.0","0.0","0.000531632110579479","0.0","0.0","0.014965777913985085","0.0001265022137887413","0.004215396764488341","0.0027127060392192924","0.0","0.0","0.0","0.0","0.0","0.00019891788669637174","-0.0006973443486393581","0.0004299080769583762","0.0","0.0","0.00010807670744310774","0.0","0.0002772048876765795","0.0","0.0000617017338187203","0.0","0.004764173415912339","0.00471821756225426","0.003906855601376702","0.0","0.00012915307868651319","0.0","0.006566090830923161","0.00032690421706440013","0.058575400249257024","0.00018243181610872936","0.001962708537782139","0.003276054676222872","0.0","0.0038120865567888777","0.0012850983860269733","0.001118273911327457","0.0018363106264396515","0.0","0.0","0.00020326304948777713","0.003006083256319376","0.001227074522865219","0.0","0.0006179196704428424","0.0005277973258268825","0.000024466627520062635","0.12215877281379464","0.0026302653304150826","0.002745241456247108"
"164 紙加工品","0.04475656996349246","0.005094869992972593","0.04579051739679106","0.005261700360011078","0.001105583195135434","0.0","0.0","0.0","0.013218165161628059","0.024541648621336797","0.0014326647564469914","0.0","0.0024582740328632424","0.006157635467980296","0.0004306786778164591","0.011742516427354587","0.00010678056593699947","0.004643540016388965","0.0012629679747406405","0.004689331770222743","0.001128941214418192","0.0","0.001161862900177779","0.002867383512544803","0.0","0.018970757782203123","0.02715271336543715","0.0","0.0","0.0024548483254427495","0.001121559830903287","0.005045408678102927","0.018867924528301886","0.004372646665856917","0.0","0.006181597081475476","0.0","0.0","0.0","0.0024813895781637717","0.0","0.0002811292022958885","0.00008659008254921204","0.002489065889129894","0.0002816254554750155","0.0006429214350006429","0.002293917418972917","0.0","0.0026625786670969823","0.0014278914802475012","0.006470397929472662","0.000984251968503937","0.0033944331296673455","0.0","0.0","0.0","0.0","0.0002658160552897395","0.0","0.0","0.006895494943303708","0.0010120177103099305","0.00001668362835549475","0.002114991149221821","0.0","0.0","0.0","0.0","0.0002497377753358973","0.0005569700827498409","0.006643230427184944","0.0014104849266499534","0.000017311820511044942","0.0","0.0","0.0002557544757033248","0.00046570421129665357","0.0","0.000617017338187203","0.000741839762611276","0.0","0.005067715159458279","0.005860283402065052","0.0004299226139294927","0.000217945820283491","0.0003349522693016245","0.0010943484718205269","0.0006538084341288003","0.0006710765986003259","0.0001784659070628874","0.0006707991205078198","0.0015062320350449987","0.0010019185000932384","0.0034757259782486824","0.006812403272164492","0.0055913695566372846","0.0017074467228298514","0.0","0.0004463289444320464","0.0","0.0014522631947759149","0.0007230974866884326","0.002853941770503717","0.00048060418812221077","0.0005805770584095707","0.0011009982384028185","0.30478109954092486","0.0049149483546442425","0.0035380076254733816"
"191 印刷・製版・製本","0.00015792064951834203","0.0","0.0001802776275464215","0.0","0.00048369264787175237","0.0","0.0","0.00042643923240938164","0.010709767482441216","0.0025443915114768297","0.0","0.0","0.0004399016690386855","0.0034746657283603096","0.0010049169149050712","0.002616208323192991","0.0005339028296849973","0.0054083583720295","0.05863779882724402","0.0011723329425556857","0.00048383194903636804","0.00002353494939985879","0.000167980178338956","0.00023894862604540023","0.0","0.0023058379624777275","0.006052289408705301","0.000009700718961856774","0.00006670491081553424","0.00037574209062899225","0.0009490121646104736","0.0010090817356205853","0.0","0.00012146240738491437","0.0","0.00020267531414673692","0.000011253720761426746","0.000047998740513048935","0.0020297699594046007","0.00022558087074216106","0.0","0.0003514115028698606","0.0003174969693471108","0.0011734167763040927","0.002742598666395151","0.0010672495821010671","0.00540180553500074","0.007633587786259542","0.0019364208487978054","0.0017452006980802793","0.013264315755418959","0.001968503937007874","0.0011314777098891152","0.002403846153846154","0.005","0.0","0.0","0.0002658160552897395","0.0009729203826820172","0.0012903225806451613","0.006691183982020636","0.002403542061986085","0.0006617839247679585","0.0009195613692268787","0.0005616715344866322","0.00035891720346827363","0.0015144725721643344","0.003955661812649424","0.002497377753358973","0.003898790579248886","0.006860637782937214","0.017283270779292922","0.00019043002562149435","0.00003006072265977274","0.0","0.0017263427109974424","0.0017851994766371721","0.0","0.0009872277410995249","0.000741839762611276","0.004287756074321105","0.0011358671909130625","0.0056122290781681185","0.007881914588707366","0.007135707597429854","0.002763356221738402","0.007425936058782147","0.009153318077803204","0.07458537053015052","0.008566363539018596","0.006782524440690178","0.026283749011535226","0.002898294210048895","0.006502971185110438","0.010833517576829538","0.0018528263824935315","0.03772490778176898","0.0010869127651865866","0.03994644052666815","0.0012195782969266628","0.004712238618014157","0.0005697131713302803","0.0005526200245272449","0.0021627188465499483","0.012121745249824067","0.0033029947152084555","0.0","0.001593518411857313","0.00366164253554572"
"201 化学肥料","0.03609880258989865","0.0","0.000360555255092843","0.00013846579894765993","0.0","0.0","0.0","0.0","0.0","0.000018045329868629998","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1652989449003517","0.0044754455285864045","0.0","0.006397245125075241","0.006212664277180406","0.0","0.0009432973482863432","0.0022447259528438138","0.000002771633989101935","-0.0026681964326213696","0.0","0.0000862738331464067","0.0","0.0","0.0","0.0","0.0003040129712201054","-0.001999411055280152","0.00012479672533392724","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0005657388549445576","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0003650864974163109","0.00017001341216918225","0.00013613236603724356","0.0000869376222560313","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000003965909045841942","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00036945812807881776","0.0005871990604815032","0.0","0.00011519410206197443","0.0005639391257222225"
"202 無機化学工業製品","0.0009196555471950506","0.00017568517217146873","0.001081665765278529","0.0","0.001105583195135434","0.0","0.0","0.0","0.002682894909043319","0.006045185505991049","0.0007163323782234957","0.0","0.022512614827273902","0.0007037297677691766","0.00028711911854430606","0.00012168410805548795","0.0019220501868659904","0.0003824091778202677","0.0","0.0914419695193435","0.16595435851947424","0.008449046834549306","0.03191623388440164","0.015053763440860216","0.0","0.025573839220207527","0.041578254111448526","0.000031873790874672255","0.00022679669677281642","0.005911675559229479","0.02269001811750496","0.0020181634712411706","0.07547169811320754","0.0005263370986679622","0.0","0.002026753141467369","0.003995070870306495","0.0013612442809500678","0.0013531799729364006","0.0004962779156327543","0.0012285012285012285","0.0018976221154972473","0.007215840212434336","0.0006044874302172599","0.003565811536245196","0.0006300630063006301","0.0002959893443836022","0.007633587786259542","0.002259157656930773","0.0007932730445819451","0.0006470397929472663","0.0","0.020196877121520705","0.0008012820512820513","0.0","0.0","0.0","0.0","0.0029187611480460517","0.0032258064516129032","0.006129328838492185","0.00044275774826059455","0.0001390302362957896","0.00034483551346007956","0.0006599640530217929","0.0007556151651963654","0.000005672181918218481","0.0","0.013685630088407173","0.007837364735837047","0.0","0.0","0.0","0.0","0.0","0.0","0.00004435278202825272","0.0","0.0","0.0","0.0","0.0006116207951070336","0.00018604074292270006","0.0","0.0","0.0","0.0","0.0","0.00019173617102866456","0.00016656817992536158","0.000006211102967664998","0.0038283397557393717","0.0005151820678712867","0.010651418320439511","0.00034545655538359497","0.0002960136824102092","0.0","0.0","0.0002231644722160232","0.0003658734890779988","0.0","0.0000876481802046585","0.00018168329573498463","0.0014761414349467902","0.0001055594651653765","0.000024466627520062635","0.0","0.003571017163921207","0.003623937303302664"
"203 石油化学基礎製品","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0000776297063009445","0.0","0.0","0.0","0.0","0.0","0.00018042399639152008","0.017584994138335287","0.00008063865817272801","0.3814191574488115","0.268544311771211","0.026762246117084828","0.0","0.0004192432659050414","0.006873943814085867","0.00013442424847144384","0.0","0.000025049472708599484","0.0005176429988784402","0.0","0.0","0.0","0.0","0.0003040129712201054","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000008665398630000476","0.0","0.0","0.0","0.00024205260609972567","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00025538870160384105","0.0","0.0","0.0","0.0","0.0","0.0","0.0002608128667680939","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.001142225959909124","0.00007269440221496682","0.0001121201928467317","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00732191893948843"
"204 有機化学工業製品（石油化学基礎製品を除く。）","0.0","0.0","0.000360555255092843","0.00013846579894765993","0.0","0.0","0.0","0.0","0.003439049571754715","0.009094846253789519","0.0014326647564469914","0.0","0.025876568766981498","0.0026389866291344124","0.0019021641603560277","0.0015210513506935994","0.0026695141484249867","0.003332422835290904","0.0005412719891745603","0.005861664712778429","0.006209176679300057","0.0026712167568839727","0.2916555846410124","0.5550776583034648","0.3548387096774194","0.055025678650036686","0.1406172572837122","0.0001455107844278516","0.000613685179502915","0.03499411337391348","0.10301095677680959","0.0010090817356205853","0.0","0.00020243734564152395","0.0","0.008208350222942846","0.0000487661232995159","0.0","0.0","0.0","0.0012285012285012285","0.0035375424622232634","0.0001443168042486867","0.00017779042065213527","0.003184533996525175","0.000038575286100038574","0.00022199200828770165","0.007633587786259542","0.0010488946264321445","0.0007932730445819451","0.004852798447104497","0.000984251968503937","0.008344648110432224","0.0","0.0","0.0","0.0","0.0002658160552897395","0.0","0.0","0.0007661661048115232","0.0","0.00004448967561465268","0.00020690130807604772","0.0","0.0","0.0","0.0","0.00007492133260076919","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00027906111438405013","0.0","0.0","0.0","0.0","0.0","0.0002876042565429968","0.000003965909045841942","0.0003229773543185799","0.0031379834063437473","0.00045196954420609814","0.001121201928467317","0.000013818262215343799","0.00006578081831337982","0.0","0.0","0.0","0.0003387717491462952","0.0","0.0","0.0","0.0006865774116031583","0.0","0.0000733998825601879","0.0","0.0132089237031064","0.008856357955988431"
"205 合成樹脂","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000021812153732059503","0.0","0.0","0.0","0.0007504204942424635","0.00017593244194229416","0.00017944944909019129","0.0018252616208323193","0.002135611318739989","0.0015842665938268232","0.0006314839873703202","0.0","0.0","0.0","0.0","0.0016726403823178017","0.06451612903225806","0.0","0.0061751140363137365","0.0","0.0","0.17071215650910548","0.0004313691657320335","0.007063572149344097","0.0","0.0","0.0","0.0019254154843940008","0.0","0.000003839899241043915","0.0","0.0","0.0","0.006723673421576666","0.0","0.00021334850478256233","0.0","0.000038575286100038574","0.0013319520497262099","0.0","0.0025818944650637405","0.003966365222909726","0.006470397929472662","0.0","0.007298031228784793","0.0","0.0","0.0","0.0","0.003189792663476874","0.0004053834927841738","0.0","0.0025028092757176422","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00018331631862904678","0.0002242403856934634","0.0","0.000021926939437793273","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0005951695273202012","0.0012636717327835654"
"206 化学繊維","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.10265234829861561","0.09561928219563688","0.00007177977963607651","0.0005475784862496958","0.00010678056593699947","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000026681964326213697","0.00040079156333759175","0.0001725476662928134","0.0010090817356205853","0.0","0.0","0.0","0.00131738954195379","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0001479946721918011","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.009193993257738278","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0008700892179565978"
"207 医薬品","0.0","0.0065003513703443426","0.025779700739138274","0.0","0.005597014925373134","0.0","0.0","0.0","0.00011633148657098402","0.0","0.002148997134670487","0.0","0.0","0.00004398311048557354","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.035426055968976","0.0008767137212050367","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00002497377753358973","0.006564290260980267","0.0","0.0","0.0","0.0","0.0","0.0","0.00001108819550706318","0.0","0.000015425433454680076","0.0","0.0","0.0","0.0","0.0007165376898824878","0.0","0.0","0.0","0.0","0.0","0.0003053749965298296","0.00005589992670898498","0.0007154602166463744","0.1400505068064085","0.022087677990806145","0.008816051293389344","0.0037385431741437532","0.0","0.0","0.0","0.0","0.0","0.000021912045051164625","0.0","0.0","0.00003518648838845883","0.0","0.0","0.0013823292247436931","0.006380381038694448"
"208 化学最終製品（医薬品を除く。）","0.05007942479725776","0.0022839072382290935","0.007030827474310438","0.0006923289947382996","0.0031785516860143724","0.0","0.0","0.013219616204690832","0.0011342319940670941","0.0058286415475674895","0.0","0.0","0.02191745374563333","0.006025686136523575","0.027527545490435346","0.028534923339011926","0.009503470368392953","0.024364927615405627","0.0350022552999549","0.004689331770222743","0.01088621885331828","0.004412803012473523","0.009644861906295057","0.011230585424133811","0.0","0.013835027774866367","0.13234988924606855","0.0007206248371665031","0.0012407113411689369","0.007990781794043235","0.011992062807350531","0.004036326942482341","0.0","0.005060933641038099","0.0","0.02898256992298338","0.00011441282774117193","0.0005299060952640602","0.005412719891745603","0.00018046469659372885","0.0","0.0035843973292725784","0.01119898400969809","0.008996195284998044","0.003253857185565179","0.0037675196091037674","0.008509693651028563","0.0","0.004195578505728578","0.004125019831826115","0.0035587188612099642","0.003937007874015748","0.008712378366146186","0.0008012820512820513","0.005","0.0","0.0","0.01063264221158958","0.028538997892005837","0.017419354838709676","0.032178976402083975","0.0001265022137887413","0.005361005911565647","0.007977194878043173","0.0020781846776005393","0.0019834898086404595","0.00034600309701132736","0.003216692023473158","0.0008990559912092303","0.0033816040738383194","0.000012306076740694556","0.000019321711323971964","0.0","0.00002004048177318183","0.0000405287652911654","0.0000639386189258312","0.0003880868427472113","0.00010727455581629233","0.00015425433454680076","0.0","0.0","0.00017474879860200962","0.0004340950668196335","0.0","0.0","0.0007536426059286551","0.0008598452278589854","0.0","0.007861183012175248","0.0005314318121428203","0.000024844411870659992","0.006275966812687495","0.002544304077523839","0.011548379863213365","0.0030538359495909796","0.003256150506512301","0.0022067943493178266","0.0027374099271365885","0.00490961838875251","0.007669792400672123","0.0034224664100663167","0.003155334487367706","0.00228618147133189","0.021421215242018538","0.0024630541871921183","0.007780387551379918","0.015787705744037622","0.06500787159697423","0.007864546412203709"
